,name,country,region,rating,rating_count,price,value_for_money,price_category
24111,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24112,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24113,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24114,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24115,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24128,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24129,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24131,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24132,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24135,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24136,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24137,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24138,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24139,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24152,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24153,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24155,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24156,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24159,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24160,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24161,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24162,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24163,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24176,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24177,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24179,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24180,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24183,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24184,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24185,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24186,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24187,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24200,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24201,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24203,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24204,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24207,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24208,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24209,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24210,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24211,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24224,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24225,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24227,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24228,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24231,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24232,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24233,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24234,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24235,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24248,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24249,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24251,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24252,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24255,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24256,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24257,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24258,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24259,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24272,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24273,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24275,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24276,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24279,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24280,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24281,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24282,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24283,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24296,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24297,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24299,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24300,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24303,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24304,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24305,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24306,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24307,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24320,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24321,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24323,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24324,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24327,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24328,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24329,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24330,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24331,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24344,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24345,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24347,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24348,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24351,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24352,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24353,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24354,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24355,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24368,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24369,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24371,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24372,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24375,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24376,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24377,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24378,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24379,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24392,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24393,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24395,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24396,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24399,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24400,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24401,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24402,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24403,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24416,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24417,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24419,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24420,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24423,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24424,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24425,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24426,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24427,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24440,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24441,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24443,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24444,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24447,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24448,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24449,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24450,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24451,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24464,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24465,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24467,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24468,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24471,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24472,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24473,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24474,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24475,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24488,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24489,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24491,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24492,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24495,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24496,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24497,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24498,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24499,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24512,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24513,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24515,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24516,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24519,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24520,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24521,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24522,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24523,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24536,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24537,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24539,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24540,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24543,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24544,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24545,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24546,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24547,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24560,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24561,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24563,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24564,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24567,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24568,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24569,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24570,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24571,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24584,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24585,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24587,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24588,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24591,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24592,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24593,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24594,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24595,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24608,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24609,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24611,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24612,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24615,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24616,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24617,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24618,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24619,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24632,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24633,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24635,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24636,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24639,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24640,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24641,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24642,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24643,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24656,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24657,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24659,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24660,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24663,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24664,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24665,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24666,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24667,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24680,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24681,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24683,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24684,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24687,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24688,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24689,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24690,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24691,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24704,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
24705,Ruffino Moscato d'Asti 2023,Italy,Moscato d'Asti,4.2,2925,15,0.28,Budget
24707,Ruffino Moscato d'Asti,Italy,Moscato d'Asti,4.2,2925,17,0.24,Budget
24708,Ruffino Moscato d'Asti 2024,Italy,Moscato d'Asti,4.2,2925,18,0.23,Budget
24711,Sella & Mosca Alghero Torbato Spumante Brut 2021,Italy,Alghero,3.7,2923,40,0.09,Budget
24712,Tavernello Rubicone Sangiovese 2024,Italy,Rubicone,3.3,2922,10,0.34,Budget
24713,Ruggeri Quartese Valdobbiadene Prosecco Superiore Brut,Italy,Conegliano-Valdobbiadene Prosecco Superiore,4.0,2922,22,0.18,Budget
24714,Fantinel Tenuta Sant'Helena Pinot Grigio 2023,Italy,Collio,3.6,2920,27,0.13,Budget
24715,Monte Degli Angeli Collezione del Barone Barolo 2021,Italy,Barolo,4.0,2920,30,0.13,Budget
24728,Zeni Amarone della Valpolicella Classico Barriques 2019,Italy,Amarone della Valpolicella Classico,4.4,2927,60,0.07,Budget
